participantID,condition,pid,condition,block_idx,trial_idx,tau_true,change_flag,s_t,x_t,click_x,rt_ms,repeated_click_flag,points_awarded,score_total_at_checkpoint,show_past_dots_flag,tutorial_phase
P93254,HD,P93254,HD,0,73,0,1,246.3533399062906,257.8614492932779,283.875,-0.20000001788139343,1,25,8196,0,
P93254,HD,P93254,HD,0,74,1,0,246.3533399062906,250.0161850065728,259.125,-0.10000002384185791,0,75,8271,0,
P93254,HD,P93254,HD,0,75,2,0,246.3533399062906,249.18788904655023,259.5,0,0,74,8345,0,
P93254,HD,P93254,HD,0,76,3,0,246.3533399062906,259.4759554160468,259.5,-0.19999998807907104,1,74,8419,0,
P93254,HD,P93254,HD,0,77,4,0,246.3533399062906,236.3026253395065,237.75,-0.09999999403953552,0,83,8502,0,
P93254,HD,P93254,HD,0,78,5,0,246.3533399062906,243.87372397234694,237.75,-0.09999999403953552,1,83,8585,0,
P93254,HD,P93254,HD,0,79,6,0,246.3533399062906,250.87040838828,237.75,-0.09999999403953552,1,83,8668,0,
P93254,HD,P93254,HD,0,80,7,0,246.3533399062906,239.40546456249626,237.75,-0.09999999403953552,1,83,8751,0,
P93254,HD,P93254,HD,0,81,8,0,246.3533399062906,248.50227556199454,244.49999999999997,0,0,97,8848,0,
P93254,HD,P93254,HD,0,82,9,0,246.3533399062906,258.2600939181476,244.49999999999997,-0.09999999403953552,1,97,8945,0,
P93254,HD,P93254,HD,0,83,10,0,246.3533399062906,248.2734377257346,244.49999999999997,-0.19999998807907104,1,97,9042,0,
P93254,HD,P93254,HD,0,84,0,1,218.78251822314002,225.45984484730107,244.49999999999997,-0.09999999403953552,1,49,9091,0,
P93254,HD,P93254,HD,0,85,1,0,218.78251822314002,231.68879171738683,244.49999999999997,-0.10000002384185791,1,49,9140,0,
P93254,HD,P93254,HD,0,86,2,0,218.78251822314002,217.23562482230386,244.49999999999997,-0.20000001788139343,1,49,9189,0,
P93254,HD,P93254,HD,0,87,3,0,218.78251822314002,204.36627168209455,244.49999999999997,0,1,49,9238,0,
P93254,HD,P93254,HD,0,88,4,0,218.78251822314002,200.86775394367538,199.5,-0.09999999403953552,0,62,9300,0,
P93254,HD,P93254,HD,0,89,5,0,218.78251822314002,230.6994796064537,199.875,-0.09999999403953552,0,63,9363,0,
P93254,HD,P93254,HD,0,90,6,0,218.78251822314002,218.50031416830458,199.875,-0.09999999403953552,1,63,9426,0,
P93254,HD,P93254,HD,0,91,7,0,218.78251822314002,218.7573406377938,199.875,-0.10000002384185791,1,63,9489,0,
P93254,HD,P93254,HD,0,92,8,0,218.78251822314002,212.76324630193412,199.875,-0.09999999403953552,1,63,9552,0,
P93254,HD,P93254,HD,0,93,9,0,218.78251822314002,216.25527899919962,213.75,0,0,90,9642,0,
P93254,HD,P93254,HD,0,94,0,1,215.37983027736303,210.60730535443867,213.75,-0.09999999403953552,1,97,9739,0,
P93254,HD,P93254,HD,0,95,1,0,215.37983027736303,202.9681681342077,213.75,-0.09999999403953552,1,97,9836,0,
P93254,HD,P93254,HD,0,96,2,0,215.37983027736303,203.04431755070019,213.75,-0.09999999403953552,1,97,9933,0,
P93254,HD,P93254,HD,0,97,3,0,215.37983027736303,216.14114933547472,213.75,-0.09999999403953552,1,97,10030,0,
P93254,HD,P93254,HD,0,98,4,0,215.37983027736303,210.99024124378607,213.75,-0.09999999403953552,1,97,10127,0,
P93254,HD,P93254,HD,0,99,5,0,215.37983027736303,213.44938615660294,213.75,-0.10000002384185791,1,97,10224,0,
P93254,HD,P93254,HD,0,100,6,0,215.37983027736303,217.20960809082408,213.75,-0.19999998807907104,1,97,10321,0,
P93254,HD,P93254,HD,0,101,7,0,215.37983027736303,213.76238466884593,213.75,-0.19999998807907104,1,97,10418,0,
P93254,HD,P93254,HD,0,102,8,0,215.37983027736303,220.8252738180766,213.75,-0.19999998807907104,1,97,10515,0,
P93254,HD,P93254,HD,0,103,9,0,215.37983027736303,223.53742925196093,213.75,-0.10000002384185791,1,97,10612,0,
P93254,HD,P93254,HD,0,104,10,0,215.37983027736303,202.7924195272528,213.75,-0.09999999403953552,1,97,10709,0,
P93254,HD,P93254,HD,0,105,11,0,215.37983027736303,232.01266134972371,213.75,-0.09999999403953552,1,97,10806,0,
P93254,HD,P93254,HD,0,106,0,1,142.66128225636618,136.5817943684537,138,-0.09999999403953552,0,91,10897,0,
P93254,HD,P93254,HD,0,107,1,0,142.66128225636618,136.27499253674625,138.375,-0.10000002384185791,0,92,10989,0,
P93254,HD,P93254,HD,0,108,2,0,142.66128225636618,139.2922385049067,138.375,-0.09999999403953552,1,92,11081,0,
P93254,HD,P93254,HD,0,109,3,0,142.66128225636618,153.9811720756252,138.375,-0.09999999403953552,1,92,11173,0,
P93254,HD,P93254,HD,0,110,4,0,142.66128225636618,134.12797347559066,138.375,-0.10000002384185791,1,92,11265,0,
P93254,HD,P93254,HD,0,111,5,0,142.66128225636618,148.99341829728672,138.375,-0.09999999403953552,1,92,11357,0,
P93254,HD,P93254,HD,0,112,6,0,142.66128225636618,143.1591843902165,138.375,-0.09999999403953552,1,92,11449,0,
P93254,HD,P93254,HD,0,113,7,0,142.66128225636618,129.2419605222777,138.375,-0.19999998807907104,1,92,11541,0,
P93254,HD,P93254,HD,0,114,8,0,142.66128225636618,139.05624994641528,138.375,-0.20000001788139343,1,92,11633,0,
P93254,HD,P93254,HD,0,115,9,0,142.66128225636618,144.24044971761134,138.375,-0.09999999403953552,1,92,11725,0,
P93254,HD,P93254,HD,0,116,0,1,123.77380506685228,126.57530808172977,138.375,-0.10000002384185791,1,71,11796,0,
P93254,HD,P93254,HD,0,117,1,0,123.77380506685228,107.69074738240796,138.375,-0.09999999403953552,1,71,11867,0,
P93254,HD,P93254,HD,0,118,2,0,123.77380506685228,114.69179452811385,138.375,-0.09999999403953552,1,71,11938,0,
P93254,HD,P93254,HD,0,119,3,0,123.77380506685228,129.54272603649162,138.375,-0.09999999403953552,1,71,12009,0,
P93254,HD,P93254,HD,0,120,4,0,123.77380506685228,120.39043201749573,138.375,-0.20000001788139343,1,71,12080,0,
P93254,HD,P93254,HD,0,121,0,1,80.56902104914973,74.9289943018028,107.625,-0.09999999403953552,0,46,12126,0,
P93254,HD,P93254,HD,0,122,1,0,80.56902104914973,80.6231550816854,91.5,0,0,79,12205,0,
P93254,HD,P93254,HD,0,123,2,0,80.56902104914973,84.9097996343651,89.25,-0.19999998807907104,0,83,12288,0,
P93254,HD,P93254,HD,0,124,3,0,80.56902104914973,75.02658780068072,89.625,-0.09999999403953552,0,82,12370,0,
P93254,HD,P93254,HD,0,125,4,0,80.56902104914973,64.59239216175884,89.625,-0.09999999403953552,1,82,12452,0,
P93254,HD,P93254,HD,0,126,5,0,80.56902104914973,71.00226459449453,69,-0.09999999403953552,0,77,12529,0,
P93254,HD,P93254,HD,0,127,6,0,80.56902104914973,72.72200834888244,69,-0.20000001788139343,1,77,12606,0,
P93254,HD,P93254,HD,0,128,7,0,80.56902104914973,69.48966677764616,69,-0.10000002384185791,1,77,12683,0,
P93254,HD,P93254,HD,0,129,8,0,80.56902104914973,91.90176052602867,69,-0.09999999403953552,1,77,12760,0,
