participantID,condition,pid,condition,block_idx,trial_idx,tau_true,change_flag,s_t,x_t,click_x,rt_ms,repeated_click_flag,points_awarded,score_total_at_checkpoint,show_past_dots_flag,tutorial_phase
P33828,HI,P33828,HI,0,62,56,0,51.90413941062372,56.55812216330284,58.125,-0.20000001788139343,0,88,12363,0,
P33828,HI,P33828,HI,0,63,57,0,51.90413941062372,62.54740002068172,60.75000000000001,-0.10000002384185791,0,83,12446,0,
P33828,HI,P33828,HI,0,64,58,0,51.90413941062372,39.062578712489675,39.375,-0.09999999403953552,0,75,12521,0,
P33828,HI,P33828,HI,0,65,59,0,51.90413941062372,40.28363468386407,39.375,-0.09999999403953552,1,75,12596,0,
P33828,HI,P33828,HI,0,66,60,0,51.90413941062372,53.40729053617062,51.00000000000001,-0.09999999403953552,0,99,12695,0,
P33828,HI,P33828,HI,0,67,61,0,51.90413941062372,57.45336511900896,57.375,-0.19999998807907104,0,90,12785,0,
P33828,HI,P33828,HI,0,68,62,0,51.90413941062372,59.614570192315604,57.75,-0.19999998807907104,0,89,12874,0,
P33828,HI,P33828,HI,0,69,63,0,51.90413941062372,53.87074347422105,58.5,-0.09999999403953552,0,87,12961,0,
P33828,HI,P33828,HI,0,70,64,0,51.90413941062372,54.49385599245886,57.75,-0.09999999403953552,0,89,13050,0,
P33828,HI,P33828,HI,0,71,65,0,51.90413941062372,45.16586792911036,47.625,-0.09999999403953552,0,92,13142,0,
P33828,HI,P33828,HI,0,72,66,0,51.90413941062372,38.672145464521655,40.5,-0.09999999403953552,0,78,13220,0,
P33828,HI,P33828,HI,0,73,67,0,51.90413941062372,61.384553209224464,60.75000000000001,-0.19999998807907104,0,83,13303,0,
P33828,HI,P33828,HI,0,74,68,0,51.90413941062372,69.76568758878575,69,-0.10000002384185791,0,66,13369,0,
P33828,HI,P33828,HI,0,75,69,0,51.90413941062372,37.89241462814851,37.5,-0.09999999403953552,0,72,13441,0,
P33828,HI,P33828,HI,0,76,70,0,51.90413941062372,55.06977991175091,54.75,-0.09999999403953552,0,95,13536,0,
P33828,HI,P33828,HI,0,77,71,0,51.90413941062372,60.10233837706731,58.5,-0.09999999403953552,0,87,13623,0,
P33828,HI,P33828,HI,0,78,72,0,51.90413941062372,52.19556089187488,52.5,-0.09999999403953552,0,99,13722,0,
P33828,HI,P33828,HI,0,79,73,0,51.90413941062372,60.007238140231976,60,-0.10000002384185791,0,84,13806,0,
P33828,HI,P33828,HI,0,80,74,0,51.90413941062372,52.699330871547,56.25,-0.19999998807907104,0,92,13898,0,
P33828,HI,P33828,HI,0,81,75,0,51.90413941062372,50.23061052876024,50.25,-0.10000002384185791,0,97,13995,0,
P33828,HI,P33828,HI,0,82,76,0,51.90413941062372,50.92094999634581,50.625,-0.20000001788139343,0,98,14093,0,
P33828,HI,P33828,HI,0,83,77,0,51.90413941062372,58.69796847085611,61.875,-0.09999999403953552,0,81,14174,0,
P33828,HI,P33828,HI,0,84,78,0,51.90413941062372,54.39316036353272,56.25,-0.20000001788139343,0,92,14266,0,
P33828,HI,P33828,HI,0,85,79,0,51.90413941062372,53.5547836213561,56.25,-0.20000001788139343,1,92,14358,0,
P33828,HI,P33828,HI,0,86,80,0,51.90413941062372,61.14613122321255,61.12499999999999,-0.09999999403953552,0,82,14440,0,
P33828,HI,P33828,HI,0,87,0,1,37.88004677451305,41.95135314079421,44.25,-0.09999999403953552,0,88,14528,0,
P33828,HI,P33828,HI,0,88,1,0,37.88004677451305,41.756065302665256,44.25,-0.09999999403953552,1,88,14616,0,
P33828,HI,P33828,HI,0,89,2,0,37.88004677451305,35.07826424953254,34.875,-0.19999998807907104,0,94,14710,0,
P33828,HI,P33828,HI,0,90,0,1,24.932203421553922,32.15180240264058,34.875,-0.09999999403953552,1,81,14791,0,
P33828,HI,P33828,HI,0,91,1,0,24.932203421553922,11.837930268763522,11.25,-0.09999999403953552,0,73,14864,0,
P33828,HI,P33828,HI,0,92,2,0,24.932203421553922,16.75555982665725,15.374999999999998,-0.09999999403953552,0,81,14945,0,
P33828,HI,P33828,HI,0,93,3,0,24.932203421553922,10.842380165115912,10.500000000000002,-0.10000002384185791,0,72,15017,0,
P33828,HI,P33828,HI,0,94,4,0,24.932203421553922,27.66293777070702,25.500000000000004,-0.09999999403953552,0,99,15116,0,
P33828,HI,P33828,HI,0,95,5,0,24.932203421553922,29.244469899655307,28.125,-0.09999999403953552,0,94,15210,0,
P33828,HI,P33828,HI,0,96,6,0,24.932203421553922,18.177475002562463,20.25,-0.10000002384185791,0,91,15301,0,
P33828,HI,P33828,HI,0,97,7,0,24.932203421553922,24.269127250917133,23.25,-0.10000002384185791,0,97,15398,0,
P33828,HI,P33828,HI,0,98,8,0,24.932203421553922,8.202239342803033,11.625,-0.19999998807907104,0,74,15472,0,
P33828,HI,P33828,HI,0,99,9,0,24.932203421553922,11.382137056684831,11.625,-0.20000001788139343,1,74,15546,0,
P33828,HI,P33828,HI,0,100,10,0,24.932203421553922,23.99929261732879,22.875,-0.19999998807907104,0,96,15642,0,
P33828,HI,P33828,HI,0,101,11,0,24.932203421553922,26.423870239810327,27.375,-0.09999999403953552,0,96,15738,0,
P33828,HI,P33828,HI,0,102,12,0,24.932203421553922,14.599373932463799,16.5,-0.20000001788139343,0,84,15822,0,
P33828,HI,P33828,HI,0,103,13,0,24.932203421553922,29.831060734773928,29.625,-0.09999999403953552,0,91,15913,0,
P33828,HI,P33828,HI,0,104,0,1,7.378971194412179,9.405301799821324,12.375,-0.20000001788139343,0,91,16004,0,
P33828,HI,P33828,HI,0,105,1,0,7.378971194412179,5.7205724545441345,2.6250000000000004,-0.09999999403953552,0,91,16095,0,
P33828,HI,P33828,HI,0,106,2,0,7.378971194412179,11.958829571222902,10.125,-0.09999999403953552,0,95,16190,0,
P33828,HI,P33828,HI,0,107,3,0,7.378971194412179,17.54985161018454,18.75,-0.10000002384185791,0,78,16268,0,
P33828,HI,P33828,HI,0,108,4,0,7.378971194412179,10.213281627778827,11.625,-0.09999999403953552,0,92,16360,0,
P33828,HI,P33828,HI,0,109,5,0,7.378971194412179,1.4451318074379156,0,-0.09999999403953552,0,86,16446,0,
P33828,HI,P33828,HI,0,110,6,0,7.378971194412179,7.674847986631878,5.625,-0.09999999403953552,0,97,16543,0,
P33828,HI,P33828,HI,0,111,7,0,7.378971194412179,4.080722499428957,4.875,-0.19999998807907104,0,95,16638,0,
P33828,HI,P33828,HI,0,112,8,0,7.378971194412179,12.372009770355081,10.125,-0.09999999403953552,0,95,16733,0,
P33828,HI,P33828,HI,0,113,9,0,7.378971194412179,10.683504643027597,10.500000000000002,-0.09999999403953552,0,94,16827,0,
P33828,HI,P33828,HI,0,114,0,1,6.965958538843129,1.1268806080728098,2.6250000000000004,-0.19999998807907104,0,92,16919,0,
P33828,HI,P33828,HI,0,115,1,0,6.965958538843129,0,2.6250000000000004,-0.10000002384185791,1,92,17011,0,
P33828,HI,P33828,HI,0,116,2,0,6.965958538843129,6.258893172992103,3,-0.20000001788139343,0,93,17104,0,
P33828,HI,P33828,HI,0,117,3,0,6.965958538843129,0,3,-0.09999999403953552,1,93,17197,0,
P33828,HI,P33828,HI,0,118,4,0,6.965958538843129,11.717282403985283,12.750000000000002,0,0,89,17286,0,
P33828,HI,P33828,HI,0,119,5,0,6.965958538843129,1.8819533213556774,4.875,-0.09999999403953552,0,96,17382,0,
P33828,HI,P33828,HI,0,120,6,0,6.965958538843129,5.92179686116285,5.250000000000001,-0.09999999403953552,0,97,17479,0,
P33828,HI,P33828,HI,0,121,7,0,6.965958538843129,18.09384085242239,16.875,-0.10000002384185791,0,81,17560,0,
P33828,HI,P33828,HI,0,122,8,0,6.965958538843129,0,2.25,-0.10000002384185791,0,91,17651,0,
P33828,HI,P33828,HI,0,123,9,0,6.965958538843129,9.748144572909872,10.125,-0.10000002384185791,0,94,17745,0,
P33828,HI,P33828,HI,0,124,10,0,6.965958538843129,0.6999598857363978,1.875,-0.09999999403953552,0,90,17835,0,
P33828,HI,P33828,HI,0,125,11,0,6.965958538843129,8.171355983038747,5.625,-0.19999998807907104,0,98,17933,0,
P33828,HI,P33828,HI,0,126,12,0,6.965958538843129,5.255024312744435,5.625,-0.19999998807907104,1,98,18031,0,
P33828,HI,P33828,HI,0,127,13,0,6.965958538843129,20.947668965334348,16.5,-0.09999999403953552,0,81,18112,0,
P33828,HI,P33828,HI,0,128,14,0,6.965958538843129,11.584134965752867,8.625,-0.10000002384185791,0,97,18209,0,
P33828,HI,P33828,HI,0,129,15,0,6.965958538843129,1.94371178771328,2.6250000000000004,-0.10000002384185791,0,92,18301,0,
P33828,HI,P33828,HI,0,130,16,0,6.965958538843129,0,2.6250000000000004,-0.20000001788139343,1,92,18393,0,
P33828,HI,P33828,HI,0,131,17,0,6.965958538843129,15.340911151003933,15,-0.09999999403953552,0,84,18477,0,
P33828,HI,P33828,HI,0,132,18,0,6.965958538843129,24.1492421210362,26.25,-0.09999999403953552,0,62,18539,0,
P33828,HI,P33828,HI,0,133,19,0,6.965958538843129,9.619211290980584,11.625,-0.09999999403953552,0,91,18630,0,
P33828,HI,P33828,HI,0,134,20,0,6.965958538843129,9.78322931191418,11.625,-0.09999999403953552,1,91,18721,0,
P33828,HI,P33828,HI,0,135,21,0,6.965958538843129,5.4575486807620415,3.75,0,0,94,18815,0,
P33828,HI,P33828,HI,0,136,22,0,6.965958538843129,11.22506376432726,13.125,-0.09999999403953552,0,88,18903,0,
P33828,HI,P33828,HI,0,137,0,1,224.7952103880731,215.59662412291885,218.625,-0.09999999403953552,0,88,18991,0,
